RecipeID,recipe_name,recipies,By,Description,RequiredTime,Servings,Ingredients,Directions,Nutritions,Tags,ImageLink,ExtraTags
302,Sabudana Khichdi By shubaraj recipe - How to make Sabudana Khichdi By shubaraj,Sabudana Khichdi By shubaraj,shubaraj,Sabudana khichhdi is prepared with soaked sabudaana(sago) cooked with roasted peanuts and boiled potatoes . The tempering of mustard seeds and curry leaves add to the authentic Indian flavor. A perfect breakfast or fasting meal option.,20,1,"2 cups sago (sabudana)
1/4 cup grated coconut
1/2 cup powdered peanuts
2 green chillies, chopped
1 tsp cumin seeds (jeera)
1 potato , cut into cubes
1 tbsp ghee
salt to taste","Method

Wash, drain and soak the sabudana in water for � an hour.
Heat ghee in a vessel, add the jeera & chilies, when it starts spluttering add the potatoes and fry further.
Next add the salt, peanut powder and fry for a while.
Lastly add the soaked sabudana into the potato mixture and cook for 5-7 minutes.
Serve hot garnished with grated coconut.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'collection of khichdi recipes', 'Indian Pressure Cooker', 'Mahashivaratri', 'Navratri Vrat']",https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'collection of khichdi recipes', 'Indian Pressure Cooker', 'Mahashivaratri', 'Navratri Vrat', 'Sabudana Khichdi By shubaraj recipe - How to make Sabudana Khichdi By shubaraj']"
303,Sabudana Khichdi in Microwave recipe - How to make Sabudana Khichdi in Microwave,Sabudana Khichdi in Microwave,Tarla Dalal,"microwave sabudana khichdi recipe | Maharashtrian style sabudana khichdi in microwave | microwave sago khichdi | with amazing 25 images

Sabudana Khichdi is an all-time favourite Maharashtrian snack, which is often had for breakfast or supper. We have made a quicker version of sabudana khichdi called microwave sabudana khichdi. With a few small tweaks like using sendha namak instead of sea salt, it is also used to sustain oneself on a fasting day.

Popular during fasts, it's also well known as Sabudana Khichdi faraal food. It is mostly had during fasting days like Navratri, Ekadashi and Mahashivratri. It also falls under the category of Maharashtrian street food.

I don�t only make it during fasting days but also for breakfast, snack or even for dinner, I also prefer taking it along for a meal to work. Preparing the sabudana for the khichdi is very easy, all you need to do is soak sabudana prior. To make microwave sabudana khichdi, wash the sago. Drain and place them in a deep bowl, add approx. � cup of water and mix gently. Cover with a lid and keep aside for 8 hours. Combine the oil, cumin seeds and curry leaves in a microwave safe bowl and microwave on high for 1 minute. Add the potatoes, mix well and cover with a microwave safe lid and microwave on high for 5 minutes, while tossing it once in between. Add the soaked sabudana, peanuts, coriander, green chilli paste, lemon juice, sugar and salt, mix gently and cook on a medium flame for 3 minutes, while stirring once in between.
Serve microwave sago khichdi hot with curds.

It always helps to know a few hacks that help make such popular dishes quicker! This recipe for microwave sabudana khichdi is one such, which will help you make the dish within minutes.

Remember that the sago needs to be soaked for a long time, so plan ahead if you want to make this microwave sabudana khichdi. Once you do the needful, it is quite a hassle-free recipe that you can make any day!

For a complete faraali meal serve the Sabudana Khichdi in microwave along with homemade curd, Rajgira Paneer Paratha, Peanut Kadhi and Shakarkand Ka Halwa.

You can also try other quick and easy microwave recipes like Microwave Popcorn Made in A Bowl or Microwave Mug Dhokla.

Enjoy microwave sabudana khichdi recipe | Maharashtrian style sabudana khichdi in microwave | microwave sago khichdi | with detailed photos and video below.",8,4,"For Sabudana Khichdi In Microwave
1 cup sago (sabudana)
2 tbsp oil
1/2 tsp cumin seeds (jeera)
5 curry leaves (kadi patta)
3/4 cup boiled potato cubes
1/2 cup roasted and coarsely crushed peanuts
2 tbsp finely chopped coriander (dhania)
1 tsp green chilli paste
2 tsp lemon juice
1 1/2 tsp sugar
salt to taste

For Serving With Sabudana Khichdi In Microwave
curds (dahi)","Method
For sabudana khichdi in microwave
To make sabudana khichdi in microwave, wash the sago. Drain and place them in a deep bowl, add approx. � cup of water and mix gently. Cover with a lid and keep aside for 8 hours.
Combine the oil, cumin seeds and curry leaves in a microwave safe bowl and microwave on high for 1 minute.
Add the boiled potatoes, microwave on high for half a minute.
Add the soaked sabudana, peanuts, coriander, green chilli paste, lemon juice, sugar and salt, mix gently and microwave on high for 4 minutes, while stirring once in between.
Serve the sabudana khichdi hot with curds.","{""energy"" : ""326 cal"", ""protein"" : ""4.8 g"", ""carbs"" : ""42.5 g"", ""fiber"" : ""1.9 g"", ""fat"" : ""16 g"", ""cholestrol"" : ""0 mg"", ""sodium"" : ""5.9 mg""}","['Punjabi Sweets', 'Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Mughlai Mithai', 'One Dish Vegetarian Meals', 'collection of khichdi recipes', 'Microwave']",https://www.tarladalal.com/members/9306/big/big_sabudana_khichdi_in_microwave-14543.jpg?size=696X905,"['Punjabi Sweets', 'Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Mughlai Mithai', 'One Dish Vegetarian Meals', 'collection of khichdi recipes', 'Microwave', 'Sabudana Khichdi in Microwave recipe - How to make Sabudana Khichdi in Microwave']"
304,Sabudana Pakoda recipe - How to make Sabudana Pakoda,Sabudana Pakoda,kushi_3,"An interesting variation to a typical maida based cake recipe, suji cake is a tempting recipe. The suji or semolina are mixed with baking powder and soda to create a mouthwatering and soft suji cake.",20,1,"1 cup sago (sabudana)
1 cup curds (dahi)
3 to 4 onions, chopped
2 tsp green chilli paste
salt to taste
1/2 cup rice flour (chawal ka atta)
coriander (dhania) leaves
oil for deep frying","Method

Soak sabudana in dhai for 2hrs.
Then add green chill paste,onions,rice flour,salt,and hara dhania and make a paste.
Then take a pan and oil in that,heat it.
Pakode ke tharah deep fry till golden brown,
Serve with green chuteny or tomato sause.
Yummy chrisp sabudana pakodas ready to eat.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Deep Fry', 'Mahashivaratri', 'Navratri Vrat']",https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Deep Fry', 'Mahashivaratri', 'Navratri Vrat', 'Sabudana Pakoda recipe - How to make Sabudana Pakoda']"
305,Sabudana Shira recipe - How to make Sabudana Shira,Sabudana Shira,07alyokuap,"Nuts can be added according to the persons taste even garnishing you can add cloves, nutmeg pista this is done very quickly and is filling especially when you are fasting",30,1,"100 gms sago (sabudana)
100 gms powdered almonds (badam)
2 tbsp ghee
100 gms sugar
250 ml milk
cardamom (elaichi) powder","Method

Grind sabudana in a mixi
Put ghee in a kadai roast sabudana powder and almond powder till it is slightly pink in colour add milk
When milk is soaked up add sugar keep on stirring till it leaves the kadai garnish with elachi powder","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Mahashivaratri', 'Navratri Vrat']",https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Mahashivaratri', 'Navratri Vrat', 'Sabudana Shira recipe - How to make Sabudana Shira']"
306,Sabudana Thalipeeth recipe - How to make Sabudana Thalipeeth,Sabudana Thalipeeth,Radha Hoizal,This thalipeeth can be used in dinner or breakfast.,50,4,"1 cup sago (sabudana) , soaked in water for 30 minutes
2 tbsp coarsely crushed peanuts
1 cup boiled and mashed raw banana
black salt (sanchal) to taste
2 tsp chopped green chillies
1 tsp powdered sugar
1 tsp powdered cumin seeds (jeera)
2 tbsp grated coconut
2 tbsp arrowroot (paniphal) flour flour
oil for shallow frying","Method
Drain the water from the sago and add all the ingredients except oil and keep aside.
Now take a tawa and grease with oil in the inner side.
Make a ball of the sabudana mixture and press on the inner side of the tawa to give a shape of a roti of 3-4 inches diameter.
Cook on a medium flame using oil till golden and serve hot with green chutney.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}",['Maharashtrian Upvas (Fasting)'],https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Maharashtrian Upvas (Fasting)', 'Sabudana Thalipeeth recipe - How to make Sabudana Thalipeeth']"
307,"Sabudana Thalipeeth, Upvas Vrat Recipe recipe - How to make Sabudana Thalipeeth, Upvas Vrat Recipe","Sabudana Thalipeeth, Upvas Vrat Recipe",Tarla Dalal,"Thalipeeth, a sumptuous, traditional Maharashtrian snack, is made in a faraal-friendly way in this recipe. We have used a dough of sabudana and mashed potatoes perked up with peanuts, green chillies and other flavour-givers.

When flattened and cooked on a tava, you get a crunchy, tasty and filling Sabudana Thalipeeth. Sure to keep you energised on a fasting day, this Sabudana Thalipeeth is also very tasty despite being sattvik in every way.

You can also try other faraal recipes like the Rajgira Paneer Paratha or Potato Khichdi .",43,10,"1 cup sago (sabudana)
1 cup boiled and mashed potatoes
1/4 cup roasted and coarsely crushed peanuts
1 tbsp sugar
1 tbsp finely chopped green chillies
1/2 tbsp cumin seeds (jeera)
2 tbsp finely chopped coriander (dhania)
rock salt (sendha namak) to taste
2 1/2 tsp oil brush (for greasing)
5 tsp oil for cooking

For Serving
sweet curds (dahi)","Method
Soak the sabudana in enough water in a deep bowl overnight and drain well.
Transfer the soaked sabudana and all the ingredients in a deep bowl and mix very well.
Divide the mixture into 10 equal portions.
Grease a plastic sheet with � tsp of oil, place it on a clean, dry surface, put a portion of the dough on it and flatten it. Pat it with your fingers to form a 125 mm. (5�) diameter circle.
Make a hole in the centre using your index finger.
Remove the plastic sheet and place the circle on a hot greased non-stick tava (griddle) and cook using � tsp of oil till it turns golden brown in colour from both the sides.
Repeat steps 4 to 6 to make 9 more thalipeeths.
Serve immediately with sweet curds.","{""energy"" : ""122 cal"", ""protein"" : ""1.1 g"", ""carbs"" : ""17.5 g"", ""fiber"" : ""0.5 g"", ""fat"" : ""5.4 g"", ""cholestrol"" : ""0 mg"", ""sodium"" : ""2 mg""}","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Maharashtrian Snacks Nashta', 'Maharashtrian Breakfast', 'Snacks for Entertaining', 'Evening Tea Snacks', 'Janmashtami']","https://www.tarladalal.com/members/9306/big/big_sabudana_thalipeeth,_upvas_vrat_recipe-13370.jpg?size=696X905","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Maharashtrian Snacks Nashta', 'Maharashtrian Breakfast', 'Snacks for Entertaining', 'Evening Tea Snacks', 'Janmashtami', 'Sabudana Thalipeeth, Upvas Vrat Recipe recipe - How to make Sabudana Thalipeeth, Upvas Vrat Recipe']"
308,Sabudana Vada recipe - How to make Sabudana Vada,Sabudana Vada,Tarla Dalal,"Sabudana vada, traditionally an ingredient used during fasts, sabudana is a favourite amongst Maharashtrian It lends itself to such lovely recipes, such as these vadas! The crunchy peanuts that punctuate every bite are something I look forward to in the vada! You can serve these vadas on fasting days like Janmashtami , Maha Shivratri or as Starters / Snacks for entertaining.",5,12,"1 1/2 cups soaked sago (sabudana) , refer handy tip
1 1/4 cups boiled , peeled and mashed potatoes
1/2 cup roasted and coarsely crushed peanuts
2 tsp green chilli paste
1 tsp lemon juice
2 tsp sugar
1/4 cup finely chopped coriander (dhania)
1 tsp grated ginger (adrak)
salt to taste
oil for deep-frying

For Serving
fresh curd
green chutney","Method
Combine all the remaining ingredients in a bowl and mix well.
Divide the mixture into 12 equal portions and shape each portion into a 50 mm. (2�) diameter flat round. Keep aside.
Heat the oil in a kadhai and deep-fry the wadas on a medium flame till they turn brown in colour from both the sides. Drain on absorbent paper.
Serve hot with fresh curds and green chutney

Handy tip:
For 1 � cups of soaked sago, wash � cup of raw sago, drain and then soak them in � cup of water for 4 to 5 hours, or till they swell and turn soft.","{""energy"" : ""126 cal"", ""protein"" : ""1.7 g"", ""carbs"" : ""12.8 g"", ""fiber"" : ""0.7 g"", ""fat"" : ""7.8 g"", ""cholestrol"" : ""0 mg"", ""sodium"" : ""2.4 mg""}","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Maharashtrian Breakfast', 'Snacks for Entertaining', 'Deep-fried Starters', 'Evening Tea Snacks', 'Deep Fry']",https://www.tarladalal.com/members/9306/big/big_sabudana_vada-10230.jpg?size=696X905,"['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Maharashtrian Breakfast', 'Snacks for Entertaining', 'Deep-fried Starters', 'Evening Tea Snacks', 'Deep Fry', 'Sabudana Vada recipe - How to make Sabudana Vada']"
309,Sabudana Vada ( Faraal Recipe) recipe - How to make Sabudana Vada ( Faraal Recipe),Sabudana Vada ( Faraal Recipe),Tarla Dalal,"A very famous faraal food from the maharashtrian repertoire, this can either be relished as a quick snack or as a whole meal along with curds and chutney!",4,8,"1/2 cup sago (sabudana)
1 cup boiled , peeled and mashed potatoes
1/3 cup roasted peanuts , coarsely crushed
1/2 tsp cumin seeds (jeera)
1 tsp grated ginger (adrak)
1 1/2 tsp finely chopped green chillies
2 tbsp finely chopped coriander (dhania)
1/2 tsp lemon juice , optional
sugar , optional
salt to taste
oil for deep-frying

For Serving
green chutney
1 cup fresh curds (dahi) , mixed with 3 tbsp powdered sugar","Method
Clean, wash and soak the sago in approx. 1/3 cup of water for about 4 to 5 hours or till all the water is absorbed and the sago swells.
Add all the remaining ingredients and mix well.
Divide the mixture into 8 equal portions and shape each portion into a 75 mm. (3�) diameter flat round. Keep aside.
Heat the oil in a kadhai and deep-fry the vadas on a medium flame till they turn light brown in colour from both the sides. Drain on absorbent paper.
Serve hot with green chutney and sweet curds.","{""energy"" : ""122 cal"", ""protein"" : ""1.7 g"", ""carbs"" : ""11.9 g"", ""fiber"" : ""0.7 g"", ""fat"" : ""7.8 g"", ""cholestrol"" : ""0 mg"", ""sodium"" : ""2.7 mg""}","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Deep Fry', 'Sankashti Chaturthi', 'Mahashivaratri', 'Kadai Veg']",https://www.tarladalal.com/members/9306/big/big_sabudana-vada-(faraal-recipe)-1491.jpg?size=500X661,"['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Deep Fry', 'Sankashti Chaturthi', 'Mahashivaratri', 'Kadai Veg', 'Sabudana Vada ( Faraal Recipe) recipe - How to make Sabudana Vada ( Faraal Recipe)']"
310,Sabudana Vada in Appe Pan recipe - How to make Sabudana Vada in Appe Pan,Sabudana Vada in Appe Pan,jayashreetrao,Sabudana wada is a highly addictive snack. Here is a healthy alternative to it which is equally tasty.,1,50,"For The Sago Vada
500 gms sago (sabudana)
1 boiled and mashed potato
1 cup roasted and powdered peanuts
salt to taste
oil for greasing and cooking

To Be Ground To A Paste (without Using Water)
8 green chillies
1 tsp cumin seeds (jeera)","Method
Wash the sago and soak it with a little water above the pearls for four hours.

For the sago vada
Combine the sago and potato in a deep bowl and mix well.
Add the powdered peanuts, salt and chilli paste. Mix well.
Divide the vada mixture into 50 equal portions and roll each into a ball. Keep aside.

How to proceed
Heat an appe mould on a medium flame and grease it using a little oil.
Place one sago ball in each of the cavity.
Cover the appe mould with a lid and cook on medium flame for five minutes.
Then turn each ball upside down using a fork so as to cook them from the other side using a little oil.
Repeat steps 2 and 3 to cook the remaining sago balls.
Serve immediately.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Snacks for Entertaining', 'Evening Tea Snacks', 'Mahashivaratri', 'Janmashtami', 'Navratri Vrat']",https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Snacks for Entertaining', 'Evening Tea Snacks', 'Mahashivaratri', 'Janmashtami', 'Navratri Vrat', 'Sabudana Vada in Appe Pan recipe - How to make Sabudana Vada in Appe Pan']"
311,Sabudana Vada ( Mumbai Roadside Recipes ) recipe - How to make Sabudana Vada ( Mumbai Roadside Recipes ),Sabudana Vada ( Mumbai Roadside Recipes ),Tarla Dalal,"Sabudana vada, traditionally an ingredient used during fasts, sabudana is a favourite amongst maharashtrians. It lends itself to such lovely recipes, such as these vadas! the crunchy peanuts that punctuate every bite are something i look forward to in the vada!",5,12,"1 1/2 cups soaked sago (sabudana) , refer handy tip
1 1/4 cups boiled , peeled and mashed potatoes
1/2 cup roasted and coarsely crushed peanuts
2 tsp green chilli paste
1 tsp lemon juice
2 tsp sugar
1/4 cup finely chopped coriander (dhania)
1 tsp grated ginger (adrak)
salt to taste
oil for deep-frying

For Serving
fresh curd
green chutney","Method
Combine all the remaining ingredients in a bowl and mix well.
Divide the mixture into 12 equal portions and shape each portion into a 50 mm. (2�) diameter flat round. Keep aside.
Heat the oil in a kadhai and deep-fry the wadas on a medium flame till they turn brown in colour from both the sides. Drain on absorbent paper.
Serve hot with fresh curds and green chutney

Handy tip:
For 1 � cups of soaked sago, wash � cup of raw sago, drain and then soak them in � cup of water for 4 to 5 hours, or till they swell and turn soft.","{""energy"" : ""126 cal"", ""protein"" : ""1.7 g"", ""carbs"" : ""12.8 g"", ""fiber"" : ""0.7 g"", ""fat"" : ""7.8 g"", ""cholestrol"" : ""0 mg"", ""sodium"" : ""2.4 mg""}","['Maharashtrian Upvas (Fasting)', 'Mumbai Street Food', 'Deep-fried Starters', 'Deep Fry']",https://www.tarladalal.com/members/9306/big/big_sabudana_vada_(_mumbai_roadside_recipes_)-10086.jpg?size=696X905,"['Maharashtrian Upvas (Fasting)', 'Mumbai Street Food', 'Deep-fried Starters', 'Deep Fry', 'Sabudana Vada ( Mumbai Roadside Recipes ) recipe - How to make Sabudana Vada ( Mumbai Roadside Recipes )']"
312,Sabudana Vadas recipe - How to make Sabudana Vadas,Sabudana Vadas,shubaraj,"The sabudana vada incorporates the benefits of sabudaana or sago pearls into a delectable crispy snack. The soaked sabu daana is mixed with boiled potatoes, onions, chillies and spices to prepare a mixture which is then deep fried as wadas. The sabudana wadas are spiced with jeera,salt, etc and deep fried to get a healthy and tasty sabudaana Wada. Serve with Curds and coconut chutney.",20,2,"1 cup sago (sabudana)
200 gms oil
2 potatoes
3 green chillies
coriander (dhania) leaves as required
salt to taste","Method
Soak sabudana in water for 3 hours and strain.
Peel and boil the potatoes and mash together with the sabudana.
Chop chilies and coriander leaves finely and mix. Add salt and mix.
Make tiny wadas with this dough and deep fry in oil.
Remove when brown and serve with ketchup.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Mahashivaratri', 'Navratri Vrat']",https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Mahashivaratri', 'Navratri Vrat', 'Sabudana Vadas recipe - How to make Sabudana Vadas']"
313,"Sabudana Vada Stuffed with Coconut Chutney, Vrat, Upvas recipe - How to make Sabudana Vada Stuffed with Coconut Chutney, Vrat, Upvas","Sabudana Vada Stuffed with Coconut Chutney, Vrat, Upvas",Tarla Dalal,"Sabudana Vada is one of the most traditional and all-time favourite fasting foods. Made with boiled potatoes, crushed peanuts and soaked sabudana, these vadas have a unique texture and pleasing flavour.

Here, we have given the traditional snack an innovative twist, by stuffing it with tasty coconut chutney. It is important to make the chutney nice and thick, so it can be easily stuffed into the sabudana vada mixture.

With the perky taste of coriander and green chillies, the Sabudana Vada Stuffed with Coconut Chutney is a very unique treat, which has an amazing flavour and texture too.

Serve it with Peanut Curd Chutney, another interesting faraali recipe.",40,12,"1/2 cup sago (sabudana)
1 1/2 cups boiled and mashed potatoes
1 tbsp finely chopped green chillies
1/2 cup roasted and coarsely crushed peanuts
1/4 cup finely chopped coriander (dhania) , optional
2 tsp lemon juice
2 tsp sugar
1 tsp crushed cumin seeds (jeera)
rock salt (sendha namak) to taste
oil for deep-frying

To Be Blended Into A Thick Dry Coconut Chutney
1/2 cup grated coconut
2 tbsp chopped coriander (dhania) , optional
2 tbsp raw peanuts
1 tsp lemon juice
1 tsp sugar
1 tsp roughly chopped green chillies
rock salt (sendha namak) to taste
1 tbsp water

For Serving
peanut curd chutney","Method
Soak the sabudana in a deep bowl with enough water overnight. Drain well.
Combine all the ingredients in a deep bowl and mix well.
Divide the sabudana-potato mixture and the coconut chutney into 12 equal portions and keep aside.
Flatten a portion of the sabudana-potato mixture into a 75 mm. (3"") diameter circle and place a portion of the coconut chutney in the centre.
Bring together the edges in the centre to seal the stuffing and shape it into a round ball and then lightly flatten it. Keep aside.
Repeat steps 4 and 5 to make 11 more stuffed sabudana vadas.
Heat the oil in a deep non-stick pan and deep-fry a few at a time, on a medium flame till they turn golden brown in colour from all the sides. Drain on an absorbent paper.
Serve immediately with peanut curd chutney.","{""energy"" : ""137 cal"", ""protein"" : ""1.9 g"", ""carbs"" : ""11.2 g"", ""fiber"" : ""1.3 g"", ""fat"" : ""9.7 g"", ""cholestrol"" : ""0 mg"", ""sodium"" : ""3.8 mg""}","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Snacks for Entertaining', 'Deep-fried Starters', 'Evening Tea Snacks', 'Mahashivaratri', 'Janmashtami']","https://www.tarladalal.com/members/9306/big/big_sabudana_vada_stuffed_with_coconut_chutney,_vrat,_upvas-12194.jpg?size=696X905","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Snacks for Entertaining', 'Deep-fried Starters', 'Evening Tea Snacks', 'Mahashivaratri', 'Janmashtami', 'Sabudana Vada Stuffed with Coconut Chutney, Vrat, Upvas recipe - How to make Sabudana Vada Stuffed with Coconut Chutney, Vrat, Upvas']"
314,Sabudana Wada By sandhyan recipe - How to make Sabudana Wada By sandhyan,Sabudana Wada By sandhyan,sandhyan,"Sabudaana or sago pearls is a fiber dense cereal. Crispy sabudana wada incorporates the benefits of sabudana into a delectable crispy snack. The vadas are spiced with jeera,salt, etc and deep fried to get a healthy and tasty crispy sabudana vadas.Serve with Curds and coconut chutney",0,1,"Ingredients Quantities
1 1/2 cups sago (sabudana)
3 medium sized potatoes
1 cup roasted peanuts
3 green chillies
2 tbsp chopped coriander (dhania)
1 tbsp lemon juice
salt to taste
oil to fry","Method


Method of preparation
Soak the sabudana in enough water to cover it for about two hours. drain out excess water. boil, peel and mash the potatoes.
Coarsely powder the roasted peanuts. finely chop the green chillies.
Mix together sabudana, mashed potatoes, powdered peanuts, chopped green chillies and coriander leaves, lime juice and salt. mix thoroughly.
Form into sixteen lemon sized balls, flatten between palms of your hands and deep fry in hot oil till golden brown.
Serve hot with chutney of your choice.","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Mahashivaratri', 'Navratri Vrat']",https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Mahashivaratri', 'Navratri Vrat', 'Sabudana Wada By sandhyan recipe - How to make Sabudana Wada By sandhyan']"
315,Sabudana Wada By seema65 recipe - How to make Sabudana Wada By seema65,Sabudana Wada By seema65,seema65,"Sabudaana or sago pearls is a fiber dense cereal. Crispy sabudana wada is a great way of incorporating the benefits of sabudana into a delectable crispy snack. The wadas are spiced with jeera,salt, etc and deep fried to get a healthy and tasty crispy sabudana vadas.Serve with Curds and coconut chutney",20,1,"2 cups soaked sago (sabudana)
2 boiled potatoes
1 cup roasted and powdered peanuts
4 to 5 green chillies, chopped
chopped coriander (dhania)
salt to taste
oil to fry","Method

Mix mashed potato ,green chiily grinded peanuts, salt
Coriander leaves in sabudana
Put some water to mix properly
Take small balls and flatten
Like cutlets
Dip fry in vegetable oil","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Mahashivaratri', 'Navratri Vrat']",https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Mahashivaratri', 'Navratri Vrat', 'Sabudana Wada By seema65 recipe - How to make Sabudana Wada By seema65']"
316,Sabudana Wada By singhr recipe - How to make Sabudana Wada By singhr,Sabudana Wada By singhr,singhr,If the mixture is mixed with little (one table spoon) corn flower then the shape of wada is more perfect.,1,1,"200 gms sago (sabudana) (soaked for 1/2 hour)
100 gms powdered peanuts
2 onions, finely chopped
1/2 bunch coriander (dhania), finely chopped
oil to fry
1/2 tbsp lemon juice
5 green chillies, chopped
salt to taste","Method

Put the soaked sabudana in teh vessel
Add the powdered groudnuts with sabudhana
Add fineny chopped onions,coriender leaves,chillies,salt,lemon juice and make the mixture with out adding a drop of water.
Now make the shape of wadas with the mixture and deep fry in the oil","{""energy"" : ""N/A"", ""protein"" : ""N/A"", ""carbs"" : ""N/A"", ""fiber"" : ""N/A"", ""fat"" : ""N/A"", ""cholestrol"" : ""N/A"", ""sodium"" : ""N/A""}","['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Mahashivaratri', 'Navratri Vrat']",https://www.tarladalal.com/images/recipe/addnewphoto.jpg,"['Gujarati Faral, Faraal', 'Maharashtrian Upvas (Fasting)', 'Mahashivaratri', 'Navratri Vrat', 'Sabudana Wada By singhr recipe - How to make Sabudana Wada By singhr']"
